Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Month,Calendar_Year
201097GA00908,257520,664190,-4.277459,55.849845,97,2,1,1,06/08/2010,6,15:24:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,5,1,2,2,0,0,1,1,,8,2010
201097GA00910,252810,664590,-4.352841,55.852021,97,3,3,1,06/10/2010,4,09:00:00,926,S12000043,6,0,6,30,6,3,6,0,0,0,1,2,2,0,0,1,1,,10,2010
201097GA01002,253380,664080,-4.343468,55.847616,97,3,2,1,02/02/2010,3,14:50:00,926,S12000043,3,739,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,2,2010
201097GA01005,253980,665970,-4.334912,55.864766,97,3,2,1,04/05/2010,3,18:05:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,5,2010
201097GA01007,253110,664040,-4.347755,55.847175,97,3,1,1,05/07/2010,2,11:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,7,2010
201097GA01105,254740,665080,-4.322301,55.857006,97,2,1,1,09/05/2010,1,13:35:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,5,2010
201097GA01202,253940,663900,-4.334435,55.84617,97,3,2,1,03/02/2010,4,20:00:00,926,S12000043,3,761,6,30,3,2,6,0,0,0,4,3,4,0,0,1,2,,2,2010
201097GA01208,255740,664320,-4.305935,55.850483,97,3,2,1,07/08/2010,7,12:00:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA01308,254900,664110,-4.319229,55.848345,97,3,2,2,08/08/2010,1,19:00:00,926,S12000043,3,761,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,8,2010
201097GA01310,254880,664120,-4.319553,55.848429,97,3,2,2,08/10/2010,6,15:45:00,926,S12000043,3,761,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,10,2010
201097GA01402,254860,664120,-4.319872,55.848423,97,3,3,1,06/02/2010,7,14:40:00,926,S12000043,3,761,3,30,1,4,6,0,0,1,1,1,1,0,0,1,1,,2,2010
201097GA01408,253540,662280,-4.339944,55.831505,97,3,2,1,08/08/2010,1,17:05:00,926,S12000043,6,0,1,30,1,4,6,0,0,4,1,1,1,0,0,1,1,,8,2010
201097GA01409,253830,663880,-4.33618,55.845957,97,3,1,1,10/09/2010,6,09:30:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,9,2010
201097GA01410,258340,664330,-4.264445,55.851343,97,3,2,1,08/10/2010,6,16:00:00,926,S12000043,3,8,2,30,3,2,3,8,0,5,1,1,1,0,0,1,2,,10,2010
201097GA01501,253200,664240,-4.346427,55.848998,97,2,1,1,15/01/2010,6,16:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,5,1,2,0,0,1,2,,1,2010
201097GA01502,253730,663220,-4.33742,55.840002,97,3,2,2,09/02/2010,3,13:05:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA01507,253910,663890,-4.334909,55.846071,97,3,1,1,02/07/2010,6,18:35:00,926,S12000043,3,761,3,30,9,2,6,0,0,5,1,1,1,0,0,1,1,,7,2010
201097GA01605,258410,664550,-4.263443,55.853339,97,3,2,1,13/05/2010,5,07:45:00,926,S12000043,3,8,2,30,6,2,3,8,0,4,1,1,1,0,0,1,3,,5,2010
201097GA01705,255740,664830,-4.306207,55.855061,97,3,2,2,14/05/2010,6,14:00:00,926,S12000043,6,0,9,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,5,2010
201097GA01706,253850,662790,-4.335274,55.836178,97,3,2,2,14/06/2010,2,15:30:00,926,S12000043,6,0,3,30,3,4,6,0,0,8,1,1,1,0,0,1,1,,6,2010
201097GA01711,256090,664710,-4.300556,55.854089,97,3,2,1,11/11/2010,5,08:15:00,926,S12000043,6,0,6,20,3,4,6,0,0,0,1,5,4,0,0,1,2,,11,2010
201097GA01803,254930,665310,-4.319392,55.859128,97,3,1,2,09/03/2010,3,15:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,1,0,1,1,1,0,0,1,2,,3,2010
201097GA01806,254110,663750,-4.331642,55.844875,97,3,2,2,17/06/2010,5,15:50:00,926,S12000043,6,0,6,30,6,4,6,0,1,5,1,1,1,0,0,1,1,,6,2010
201097GA01811,254930,664540,-4.31898,55.852215,97,3,2,1,11/11/2010,5,15:45:00,926,S12000043,6,0,6,30,3,2,3,8,0,4,1,2,2,0,0,1,2,,11,2010
201097GA01812,252150,664150,-4.363134,55.847869,97,3,4,1,12/12/2010,1,11:50:00,926,S12000043,3,736,3,30,5,4,6,0,0,0,1,8,4,0,0,1,2,,12,2010
201097GA01901,257520,664410,-4.277575,55.85182,97,3,2,1,19/01/2010,3,11:40:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,1,2010
201097GA01906,253520,664470,-4.341445,55.85116,97,3,2,2,19/06/2010,7,13:15:00,926,S12000043,3,739,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,6,2010
201097GA01908,255510,664400,-4.309648,55.851132,97,2,1,1,11/08/2010,4,16:42:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA02001,253590,663890,-4.340015,55.845974,97,2,1,1,19/01/2010,3,13:30:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,1,2010
201097GA02003,253810,663450,-4.336267,55.842091,97,3,1,1,09/03/2010,3,09:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,3,2010
201097GA02009,253560,665160,-4.341179,55.857367,97,3,2,1,12/09/2010,1,09:00:00,926,S12000043,3,8,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2010
201097GA02012,253590,664810,-4.340511,55.854234,97,3,2,2,05/12/2010,1,11:50:00,926,S12000043,3,739,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,,12,2010
201097GA02105,251160,664740,-4.379256,55.852861,97,3,2,1,16/05/2010,1,12:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,5,2010
201097GA02108,255000,664710,-4.317953,55.853762,97,3,1,1,12/08/2010,5,13:40:00,926,S12000043,3,8,1,30,1,4,3,8,0,0,1,1,1,0,0,1,1,,8,2010
201097GA02109,257190,664570,-4.282926,55.853159,97,3,1,1,07/09/2010,3,08:55:00,926,S12000043,6,0,6,30,7,4,6,0,0,0,1,2,2,0,0,1,2,,9,2010
201097GA02206,254470,664830,-4.326477,55.85468,97,3,2,1,21/06/2010,2,17:30:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,6,2010
201097GA02211,253290,663640,-4.344667,55.843639,97,3,2,1,01/11/2010,2,17:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,9,2,0,0,1,2,,11,2010
201097GA02212,253600,665140,-4.34053,55.857199,97,3,1,1,13/12/2010,2,07:40:00,926,S12000043,3,8,1,30,1,4,6,0,0,0,4,7,4,0,0,1,1,,12,2010
201097GA02303,257260,664430,-4.281735,55.851923,97,2,2,1,11/03/2010,5,15:05:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,3,2010
201097GA02306,252690,662960,-4.353871,55.837351,97,2,2,3,21/06/2010,2,14:35:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,6,2010
201097GA02309,258500,664520,-4.261991,55.853096,97,3,2,1,12/09/2010,1,10:15:00,926,S12000043,3,8,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,9,2010
201097GA02310,253890,665490,-4.33609,55.86043,97,3,2,1,12/10/2010,3,16:40:00,926,S12000043,6,0,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,,10,2010
201097GA02406,256760,664490,-4.289746,55.852313,97,3,3,1,23/06/2010,4,13:15:00,926,S12000043,3,8,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,6,2010
201097GA02410,253270,664250,-4.345316,55.849109,97,3,2,1,17/10/2010,1,10:15:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,,10,2010
201097GA02502,252530,663900,-4.356934,55.845741,97,3,1,1,14/02/2010,1,20:50:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2,2010
201097GA02508,254240,665830,-4.330685,55.863588,97,3,2,1,15/08/2010,1,03:00:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,7,1,1,0,0,1,1,,8,2010
201097GA02509,253950,663890,-4.33427,55.846084,97,3,2,1,14/09/2010,3,07:35:00,926,S12000043,3,761,3,30,3,2,6,0,0,5,1,1,2,0,0,1,1,,9,2010
201097GA02510,254640,664050,-4.323346,55.847728,97,3,2,1,17/10/2010,1,16:00:00,926,S12000043,3,761,3,30,3,2,6,0,0,5,1,2,2,6,0,1,1,,10,2010
201097GA02609,253820,663190,-4.335968,55.83976,97,2,1,1,14/09/2010,3,17:05:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,,9,2010
201097GA02703,254130,663550,-4.331215,55.843086,97,3,2,1,13/03/2010,7,16:30:00,926,S12000043,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,3,2010
201097GA02704,253300,663860,-4.344626,55.845617,97,3,1,1,17/04/2010,7,00:15:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,4,2010
201097GA02707,251220,664650,-4.378249,55.852072,97,3,1,1,16/07/2010,6,12:35:00,926,S12000043,6,0,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2010
201097GA02708,253600,663890,-4.339855,55.845977,97,3,2,1,16/08/2010,2,14:00:00,926,S12000043,6,0,6,30,3,4,3,761,0,0,1,1,1,0,0,1,2,,8,2010
201097GA02709,254270,664880,-4.329696,55.855068,97,3,1,1,10/09/2010,6,19:50:00,926,S12000043,3,8,3,30,6,2,6,0,0,4,4,1,2,0,0,1,1,,9,2010
201097GA02710,258280,664350,-4.265414,55.851505,97,3,2,1,20/10/2010,4,14:25:00,926,S12000043,6,0,2,30,6,2,3,8,0,0,1,1,1,0,0,1,2,,10,2010
201097GA02711,256150,664520,-4.299498,55.852401,97,3,1,1,18/11/2010,5,09:00:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,11,2010
201097GA02805,253910,665740,-4.335905,55.86268,97,3,1,1,19/05/2010,4,15:30:00,926,S12000043,3,739,3,30,5,4,6,0,0,0,1,1,1,0,0,1,1,,5,2010
201097GA02807,255000,664700,-4.317948,55.853672,97,3,2,1,19/07/2010,2,06:35:00,926,S12000043,3,8,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,7,2010
201097GA02812,258050,664630,-4.269231,55.853952,97,3,2,2,17/12/2010,6,20:10:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,12,2010
201097GA02901,254970,664730,-4.318443,55.853933,97,3,2,2,14/01/2010,5,08:00:00,926,S12000043,6,0,1,30,1,4,1,8,0,0,4,2,2,0,0,1,2,,1,2010
201097GA02908,257270,664430,-4.281575,55.851926,97,3,4,1,16/08/2010,2,14:15:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,3,0,1,1,,8,2010
201097GA03004,252910,665250,-4.351603,55.857977,97,3,1,1,17/04/2010,7,19:00:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,,4,2010
201097GA03006,254820,663350,-4.320099,55.841498,97,3,1,1,26/06/2010,7,21:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,6,2010
201097GA03007,256200,664040,-4.298446,55.848106,97,3,2,2,04/07/2010,1,16:20:00,926,S12000043,1,77,3,70,0,-1,-1,0,0,0,1,1,1,4,0,1,2,,7,2010
201097GA03008,257020,664530,-4.285618,55.852749,97,3,1,1,20/08/2010,6,16:35:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA03009,256120,664390,-4.299908,55.851225,97,3,2,1,17/09/2010,6,09:20:00,926,S12000043,3,8,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2010
201097GA03011,254460,665890,-4.327206,55.864193,97,3,4,1,19/11/2010,6,15:20:00,926,S12000043,6,0,1,30,1,1,6,0,0,1,1,1,1,0,0,1,1,,11,2010
201097GA03012,257490,664640,-4.278174,55.853876,97,2,1,1,16/12/2010,5,17:20:00,926,S12000043,3,8,6,30,6,2,6,0,0,5,4,1,2,0,0,1,1,,12,2010
201097GA03111,257430,664630,-4.279127,55.853769,97,3,1,1,19/11/2010,6,20:20:00,926,S12000043,3,8,3,30,3,4,6,0,0,5,4,2,2,0,0,1,1,,11,2010
201097GA03209,254060,663930,-4.332536,55.846476,97,3,1,1,18/09/2010,7,16:05:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,9,2010
201097GA03301,257390,664620,-4.27976,55.853667,97,3,1,1,27/01/2010,4,16:05:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,,1,2010
201097GA03305,254220,666200,-4.331204,55.866904,97,3,2,5,22/05/2010,7,23:30:00,926,S12000043,6,0,3,40,0,-1,-1,0,0,0,4,8,1,0,0,1,1,,5,2010
201097GA03306,253780,665350,-4.33777,55.859139,97,3,2,1,29/06/2010,3,17:15:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,6,2010
201097GA03308,253890,664960,-4.335804,55.855671,97,3,2,1,24/08/2010,3,08:50:00,926,S12000043,6,0,3,30,3,3,3,8,0,0,1,1,1,0,0,1,2,,8,2010
201097GA03309,254290,665830,-4.329887,55.863603,97,3,1,1,20/09/2010,2,02:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,2,,9,2010
201097GA03402,255470,664150,-4.310154,55.848876,97,2,1,1,19/02/2010,6,18:40:00,926,S12000043,4,768,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2,2010
201097GA03408,256010,664370,-4.301653,55.851012,97,3,2,1,24/08/2010,3,11:30:00,926,S12000043,3,8,6,30,9,4,3,761,0,0,1,1,1,0,0,1,2,,8,2010
201097GA03410,257540,664620,-4.277366,55.853711,97,3,2,1,25/10/2010,2,11:00:00,926,S12000043,3,8,6,30,3,2,6,0,0,0,1,1,1,0,0,1,1,,10,2010
201097GA03412,255430,665750,-4.311645,55.863228,97,2,1,2,21/12/2010,3,08:15:00,926,S12000043,6,0,6,30,3,4,6,0,2,4,1,1,4,0,0,1,1,,12,2010
201097GA03605,257500,664270,-4.27782,55.850557,97,2,2,1,25/05/2010,3,08:35:00,926,S12000043,6,0,1,30,1,4,1,8,0,0,1,1,1,0,0,1,1,,5,2010
201097GA03606,254100,663740,-4.331796,55.844782,97,3,2,1,30/06/2010,4,23:30:00,926,S12000043,6,0,3,30,6,2,6,0,0,5,4,1,1,0,0,1,1,,6,2010
201097GA03706,253110,663860,-4.347658,55.845559,97,3,1,1,27/06/2010,1,14:45:00,926,S12000043,3,761,3,30,9,2,6,0,0,4,1,1,1,0,0,1,1,,6,2010
201097GA03708,253270,664250,-4.345316,55.849109,97,3,2,3,25/08/2010,4,15:15:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA03802,258110,664510,-4.26821,55.852892,97,3,2,1,23/02/2010,3,17:20:00,926,S12000043,3,8,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA03805,253500,663620,-4.341305,55.843523,97,3,1,1,27/05/2010,5,15:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,5,2010
201097GA03809,252680,662800,-4.353944,55.835912,97,3,1,1,22/09/2010,4,21:10:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,9,2010
201097GA03811,255540,665260,-4.309628,55.858862,97,3,2,5,22/11/2010,2,20:15:00,926,S12000043,4,768,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,11,2010
201097GA03901,257860,664630,-4.272263,55.853896,97,2,1,1,29/01/2010,6,13:25:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,1,2010
201097GA03902,252060,663890,-4.364429,55.845508,97,3,2,2,23/02/2010,3,18:54:00,926,S12000043,3,761,3,30,7,2,3,736,0,4,4,8,1,0,0,1,1,,2,2010
201097GA03912,255540,663080,-4.308467,55.83929,97,3,2,1,21/12/2010,3,16:45:00,926,S12000043,4,768,3,30,3,4,1,77,0,0,4,1,4,0,0,1,2,,12,2010
201097GA04003,258320,664570,-4.26489,55.853492,97,3,2,1,23/03/2010,3,15:30:00,926,S12000043,3,8,3,30,3,2,6,0,0,5,1,1,1,0,0,1,1,,3,2010
201097GA04102,255890,664790,-4.303791,55.854747,97,3,2,1,25/02/2010,5,13:35:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,3,3,0,0,1,2,,2,2010
201097GA04109,254150,664910,-4.331627,55.855301,97,3,2,1,25/09/2010,7,20:15:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,,9,2010
201097GA04208,255780,664330,-4.305302,55.850585,97,3,3,1,27/08/2010,6,14:00:00,926,S12000043,3,761,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA04303,253880,663030,-4.334924,55.838342,97,3,2,1,19/03/2010,6,14:48:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,3,2010
201097GA04304,254840,665340,-4.320844,55.85937,97,3,1,1,24/04/2010,7,14:15:00,926,S12000043,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,,4,2010
201097GA04308,255390,663150,-4.310897,55.839874,97,3,2,1,17/08/2010,3,08:30:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,8,2010
201097GA04312,255760,665510,-4.306249,55.861172,97,3,1,1,27/12/2010,2,20:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,12,2010
201097GA04403,254890,664130,-4.319399,55.848522,97,3,2,1,25/03/2010,5,08:10:00,926,S12000043,6,0,1,30,1,1,3,761,0,0,1,5,2,0,0,1,2,,3,2010
201097GA04508,252640,663920,-4.35519,55.845954,97,2,1,1,27/08/2010,6,16:50:00,926,S12000043,6,0,3,30,6,4,3,761,0,0,1,1,1,0,0,1,1,,8,2010
201097GA04609,258650,664870,-4.259779,55.856283,97,3,2,1,30/09/2010,5,15:00:00,926,S12000043,3,77,2,30,6,2,6,0,0,4,1,1,1,0,0,2,1,,9,2010
201097GA04707,253140,665450,-4.34804,55.859843,97,3,2,1,28/07/2010,4,18:15:00,926,S12000043,3,8,3,30,7,2,6,0,0,0,1,1,1,0,0,1,1,,7,2010
201097GA04710,253940,663310,-4.334118,55.840874,97,3,2,1,29/10/2010,6,21:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,10,2010
201097GA04801,252190,663880,-4.362349,55.845458,97,3,2,1,29/01/2010,6,09:05:00,926,S12000043,3,761,3,30,3,4,6,0,0,0,1,1,2,0,0,1,2,,1,2010
201097GA04903,254650,664090,-4.323207,55.848091,97,3,2,1,20/03/2010,7,13:30:00,926,S12000043,3,761,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,3,2010
201097GA04904,253420,664870,-4.343257,55.854721,97,3,2,1,24/04/2010,7,17:30:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,2,1,2,,4,2010
201097GA05211,252330,664240,-4.360311,55.848732,97,3,1,1,26/11/2010,6,17:25:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,11,2010
201097GA05303,252650,663920,-4.355031,55.845957,97,3,2,1,29/03/2010,2,13:32:00,926,S12000043,3,761,3,30,6,4,6,0,0,4,1,1,2,0,0,1,2,,3,2010
201097GA05403,253900,663190,-4.334691,55.839784,97,3,1,1,31/03/2010,4,09:20:00,926,S12000043,6,0,6,30,7,2,6,0,0,4,1,1,2,0,0,1,1,,3,2010
201097GA05408,256370,664820,-4.296146,55.85516,97,3,2,1,31/08/2010,3,08:10:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA05608,253220,663860,-4.345903,55.845593,97,2,1,1,31/08/2010,3,15:30:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,8,2010
201097GA05908,255010,665840,-4.318398,55.86391,97,3,2,1,31/08/2010,3,17:45:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,8,2010
201097GA05911,253570,664970,-4.340917,55.855664,97,3,2,1,28/11/2010,1,19:45:00,926,S12000043,3,739,3,30,5,2,6,0,0,0,4,3,2,0,0,1,1,,11,2010
201097GA06304,258640,664720,-4.259861,55.854933,97,3,2,2,02/04/2010,6,21:45:00,926,S12000043,6,0,3,30,6,2,3,77,0,5,4,1,1,0,0,1,1,,4,2010
201097GA70103,256210,664040,-4.298286,55.848109,97,3,1,1,03/03/2010,4,03:20:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,3,2010
201097GA70104,253440,664860,-4.342932,55.854637,97,3,3,1,02/04/2010,6,12:18:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,4,2010
201097GA70106,256810,664270,-4.288832,55.850353,97,3,2,2,01/06/2010,3,10:50:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,6,2010
201097GA70108,257970,664460,-4.270419,55.852402,97,3,2,1,04/08/2010,4,12:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA70204,254020,662220,-4.332255,55.831112,97,3,2,1,07/04/2010,4,18:15:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,4,2010
201097GA70206,255360,665630,-4.312699,55.86213,97,2,1,1,07/06/2010,2,23:45:00,926,S12000043,6,0,6,30,3,2,6,0,0,5,5,1,1,0,0,1,1,,6,2010
201097GA70207,256670,664260,-4.291061,55.850221,97,3,1,1,07/07/2010,4,01:10:00,926,S12000043,1,77,3,50,5,4,1,8,0,0,4,2,2,0,0,1,1,,7,2010
201097GA70208,257970,664460,-4.270419,55.852402,97,3,2,1,04/08/2010,4,12:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2010
201097GA70210,252840,665740,-4.352986,55.862355,97,3,4,1,01/10/2010,6,13:00:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,5,2,0,0,1,1,,10,2010
201097GA70211,254200,665990,-4.33141,55.865012,97,3,3,1,03/11/2010,4,12:35:00,926,S12000043,3,739,3,30,5,4,6,0,0,0,1,1,1,0,3,1,1,,11,2010
201097GA70301,254690,664360,-4.322714,55.850527,97,3,1,1,20/01/2010,4,11:00:00,926,S12000043,1,8,3,60,0,-1,-1,0,0,0,1,1,1,0,2,1,1,,1,2010
201097GA70302,257600,664260,-4.276219,55.850497,97,3,2,1,01/02/2010,2,09:35:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA70306,253450,664920,-4.342805,55.855179,97,3,1,1,10/06/2010,5,11:30:00,926,S12000043,1,8,7,70,5,4,3,739,0,0,1,1,1,0,0,1,1,,6,2010
201097GA70307,253450,664870,-4.342778,55.85473,97,3,2,1,07/07/2010,4,06:40:00,926,S12000043,3,739,3,30,0,-1,-1,0,0,0,5,1,2,0,0,1,1,,7,2010
201097GA70308,254710,664360,-4.322394,55.850533,97,3,3,1,07/08/2010,7,19:45:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,1,1,4,0,1,1,,8,2010
201097GA70309,256560,664320,-4.292849,55.850727,97,3,1,1,13/09/2010,2,20:45:00,926,S12000043,1,77,7,50,7,4,1,8,0,0,4,1,2,0,0,1,1,,9,2010
201097GA70402,255340,664210,-4.31226,55.849375,97,3,2,1,11/02/2010,5,16:25:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA70407,258050,664470,-4.269147,55.852515,97,3,1,1,14/07/2010,4,11:00:00,926,S12000043,1,8,7,50,5,4,1,8,0,0,1,2,2,6,0,1,1,,7,2010
201097GA70503,256120,664200,-4.299807,55.849519,97,3,2,1,30/03/2010,3,18:50:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,3,2,0,0,1,1,,3,2010
201097GA70508,256660,664290,-4.291237,55.850488,97,3,2,2,19/08/2010,5,08:50:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,8,2010
201097GA70509,256560,664260,-4.292817,55.850189,97,3,1,1,20/09/2010,2,01:00:00,926,S12000043,1,77,3,50,5,4,1,8,0,0,4,2,2,0,0,1,1,,9,2010
201097GA70510,256390,664190,-4.295493,55.84951,97,3,1,2,08/10/2010,6,21:50:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,10,2010
201097GA70602,256680,664300,-4.290923,55.850584,97,3,1,1,16/02/2010,3,11:45:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA70606,254890,664350,-4.319517,55.850497,97,3,2,1,26/06/2010,7,07:50:00,926,S12000043,6,0,7,30,5,2,1,8,0,5,1,1,1,0,0,1,1,,6,2010
201097GA70702,256390,664300,-4.295551,55.850497,97,3,2,1,16/02/2010,3,12:09:00,926,S12000043,1,77,7,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2,2010
201097GA70709,254720,664340,-4.322224,55.850356,97,3,2,1,25/09/2010,7,09:25:00,926,S12000043,1,8,3,60,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,9,2010
201097GA70806,255570,663220,-4.308063,55.840556,97,3,7,1,29/06/2010,3,06:50:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,6,2010
201097GA70809,253980,665970,-4.334912,55.864766,97,3,2,1,16/09/2010,5,19:25:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,,9,2010
201097GA70810,256620,664320,-4.291891,55.850745,97,3,3,1,27/10/2010,4,07:00:00,926,S12000043,1,77,3,50,5,4,1,8,0,0,4,5,2,0,0,1,1,,10,2010
201097GA70909,253190,665220,-4.347117,55.857793,97,3,3,3,30/09/2010,5,21:15:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,9,2010
